C09-W0108    0.    0.           0.     0.     0.   0.	
C10-W0108    0.    0.          	0.     0.     0.   0.
J08-W0087    0.    0.           0.     0.     0.   0.
F11-W0108    0.    0.           0.     0.     0.   0.
D09-W0108    0.    0.           0.     0.     0.   0.
H03-W0092    0.    0.           0.     0.     0.   0.
G08-W0087    0.    0.           0.     0.     0.   0.
J03-W0089    0.    0.           0.     0.     0.   0.

